"book_num","book_id","chapter","verse","manuscript","date","words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,7,"Nestle",1904,"ὅταν","δὲ","ἀκούσητε","πολέμους","καὶ","ἀκοὰς","πολέμων",,"μὴ","θροεῖσθε·","δεῖ",,"γενέσθαι","ἀλλ’","οὔπω","τὸ","τέλος","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"GA 01","325-360","εγερθησετε","γαρ","εθνοσ","επ","εθνοσ","και","βασιλειαν",,,,"εσονται","σισμοι",,,,,,,,"αρχη","ωδινων","ταυτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"GA 03","325-349","εγερθησεται","γαρ","εθνοσ","επ","εθνοσ","και","βασιλεια","επι","βασιλειαν",,"εσονται","σεισμοι","κατα","τοπουσ",,"εσονται","λειμοι",,,"αρχη","ωδεινων","ταυτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"GA 02","375-499","εγερθησεται","γαρ","εθνοσ","επι","εθνοσ","και","βασιλεια","επι","βασιλειαν","και","εσονται","σισμοι","κατα","τοπουσ","και","εσονται","λιμοι","κα","ταραχαι","αρχαι","ωδινων","ταυτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"GA 02^","375-499","εγερθησεται","γαρ","εθνοσ","επι","εθνοσ","και","βασιλεια","επι","βασιλειαν","και","εσονται","σισμοι","κατα","τοπουσ","και","εσονται","λιμοι","και","ταραχαι","αρχαι","ωδινων","ταυτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"GA 05","375-499","εγερθησεται","γαρ","εθνοσ","επι","εθνοσ","και","βασιλεια","επι","βασιλειαν",,"εσονται","σεισμοι","κατα","τοπουσ","και",,"λειμοι",,,"αρχη","ωδεινων","ταυτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"GA 032","375-499","εγερθησεται",,"εθνοσ","επι","εθνοσ","και","βασιλεια","επι","βασειλιαν",,"εσονται","σισμοι","κατα","τοπουσ",,,"λιμοι",,"ταραχαι",,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"WH",1885,"εγερθησεται","γαρ","εθνοσ","επ","εθνοσ","και","βασιλεια","επι","βασιλειαν",,"εσονται","σεισμοι","κατα","τοπουσ",,"εσονται","λιμοι",,,"αρχη","ωδινων","ταυτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"ST",1550,"εγερθησεται","γαρ","εθνοσ","επι","εθνοσ","και","βασιλεια","επι","βασιλειαν","και","εσονται","σεισμοι","κατα","τοπουσ","και","εσονται","λιμοι","και","ταραχαι","αρχαι","ωδινων","ταυτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,8,"Nestle",1904,"ἐγερθήσεται","γὰρ","ἔθνος","ἐπ’","ἔθνος","καὶ","βασιλεία","ἐπὶ","βασιλείαν",,"ἔσονται","σεισμοὶ","κατὰ","τόπους",,"ἔσονται","λιμοί·",,,"ἀρχὴ","ὠδίνων","ταῦτα","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"GA 01","325-360",,"βλεπετε","δε","υμεισ",,"παραδωσουσιν","γαρ","υμασ","εισ","συνεδρια","και","εισ","συναγωγασ","δαρησεσθε","και","επι","ηγεμονων",,"και","βασιλεων","σταθησεσθε","ενεκεν","εμου","εισ","μαρτυριον","αυτοισ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"GA 03","325-349",,"βλεπετε","δε","υμεισ","εαυτουσ","παραδωσουσιν",,"υμασ","εισ","συνεδρια","και","εισ","συαγωγασ","δαρησεσθε","και","επι","ηγεμονων",,"και","βασιλεων","σταθησεσθε","ενεκα","εμου","εισ","μαρτυριον","αυτοισ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"GA 02","375-499",,"βλεπετε","δε","υμεισ","εαυτουσ","παραδωσουσιν","γαρ","υμασ","εισ","συνεδρια","και","εισ","συναγωγασ","δαρησεσθαι","και","επι","ηγεμονων","δε","και","βασιλεων","σταθησεσθαι","ενεκεν","εμου","εισ","μαρτυριον","αυτοισ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"GA 05","375-499","ειτα",,,"υμασ","αυτουσ","παραδωσουσιν",,,"εισ","συνεδρια","και","εισ","συναγωγασ","δαρησεσθαι","και","επι","ηγεμονων",,"και","βασιλεων","σταθησεσθαι","ενεκεν","εμου","εισ","μαρτυριον","αυτοισ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"GA 032","375-499","και","δωσουσιν",,,,,,"υμασ","εισ","συνεδρια","και","εισ","συναγωγασ","δαρησεσθε","και","επι","ηγεμονων",,"και","βασιλεων","σταθησεσθαι","ενεκεν","εμου","εισ","μαρτυριον","αυτοισ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"WH",1885,,"βλεπετε","δε","υμεισ","εαυτουσ","παραδωσουσιν",,"υμασ","εισ","συνεδρια","και","εισ","συναγωγασ","δαρησεσθε","και","επι","ηγεμονων",,"και","βασιλεων","σταθησεσθε","ενεκεν","εμου","εισ","μαρτυριον","αυτοισ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"ST",1550,,"βλεπετε","δε","υμεισ","εαυτουσ","παραδωσουσι","γαρ","υμασ","εισ","συνεδρια","και","εισ","συναγωγασ","δαρησεσθε","και","επι","ηγεμονων",,"και","βασιλεων","σταθησεσθε","ενεκεν","εμου","εισ","μαρτυριον","αυτοισ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,9,"Nestle",1904,"Βλέπετε","δὲ","ὑμεῖς","ἑαυτούς·","παραδώσουσιν",,"ὑμᾶς","εἰς","συνέδρια","καὶ","εἰς","συναγωγὰς","δαρήσεσθε","καὶ","ἐπὶ","ἡγεμόνων",,"καὶ","βασιλέων","σταθήσεσθε","ἕνεκεν","ἐμοῦ","εἰς","μαρτύριον","αὐτοῖς","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"GA 01","325-360","και","εισ","παντα","τα","εθνη","προσ","τον","λαον","δει",,,,"κηρυχθηναι","το","ευαγγελιον",,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"GA 01^","325-360","και","εισ","παντα","τα","εθνη",,,,,"πρωτον",,"δει","κηρυχθηναι","το","ευαγγελιον",,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"GA 03","325-349","και","εισ","πατα","τα","εθνη",,,,,"πρωτον",,"δει","κηρυχθηναι","το","ευαγγελιον",,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"GA 02","375-499","και","εισ","παντα","τα","εθνη",,,,"δει","πρωτο",,,"κηρυχθηναι","το","ευαγγελιον",,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"GA 05","375-499","και","εισ","παντα",,"εθνη",,,,,"πρωτον",,"δει","κηρυχθηναι","το","ευαγγελιον","εν","πασι","τοισ","εθνεσιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"GA 032","375-499","και","εισ","παντα","τα","εθνη",,,,,"πρωτον","δε","δει","κηρυχθηναι","το","ευαγγελιον",,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"WH",1885,"και","εισ","παντα","τα","εθνη",,,,,"πρωτον",,"δει","κηρυχθηναι","το","ευαγγελιον",,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"ST",1550,"και","εισ","παντα","τα","εθνη",,,,"δει","πρωτον",,,"κηρυχθηναι","το","ευαγγελιον",,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,10,"Nestle",1904,"καὶ","εἰς","πάντα","τὰ","ἔθνη","πρῶτον",,,"δεῖ",,,,"κηρυχθῆναι","τὸ","εὐαγγέλιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"GA 01","325-360","και","οταν",,"αγωσιν","υμασ","παραδιδοντεσ","μη","προμεριμναται","τι","λαλησητε",,,"αλλ","ο","εαν","δοθη","υμιν","εν","εκεινη","τη","ωρα",,"τουτο","λαλιτε","ου","γαρ","εστε","υμισ","οι","λαλουτεσ","αλλα","το","πνα","το","αγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"GA 03","325-349","και","οταν",,"αγωσιν","υμασ","παραδιδοντεσ","μη","προμεριμνατε","τι","λαλησητε",,,"αλλ","ο","εαν","δοθη","υμιν","εν","εκεινη","τη","ωρα",,"τουτο","λαλειτε","ου","γαρ","εστε","υμεισ","οι","λαλουντεσ","αλλα","το","πνευμα","το","αγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"GA 02","375-499",,"οταν","δε","αγωσιν","υμασ","παραδιδοτεσ","μη","προμεριμναται","τι","λαλησηται","μηδε","μελετατε","αλλ","ο","αν","δοθη","υμιν","εν","εκεινη","τη","ωρα",,"τουτο","λαλειτε","ου","γαρ","εσται","υμεισ","οι","λαλουντεσ","αλλα","το","πνα","το","αγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"GA 05","375-499","και","οταν",,"αγωσιν","υμασ","παραδιδοντεσ","μη","προμεριμνατε","τι","λαλησητε",,,"αλλα","ο","αν","δοθη","υμων","εν","εκεινη","τη","ωρα","αυτο",,"λαλειτε","ου","γαρ","εστε","υμεισ","οι","λαλουντεσ","αλλα","το","πνα","το","αγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"GA 05^","375-499","και","οταν",,"αγωσιν","υμασ","παραδιδοντεσ","μη","προμεριμνατε","τι","λαλησητε",,,"αλλα","ο","αν","δοθη","υμειν","εν","εκεινη","τη","ωρα","αυτο",,"λαλειτε","ου","γαρ","εστε","υμεισ","οι","λαλουντεσ","αλλα","το","πνα","το","αγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"GA 032","375-499",,"οταν","δε","αγωσιν","υμασ","παραδιδοντεσ","μη","προμεριμνατε","τι","λαλησηται",,,"αλλ","ο","αν","δοθη","υμιν","εν","εκεινη","τη","ωρα","εκεινο",,"λαλειται","ου","γαρ","εσται","υμεισ","οι","λαλουντεσ","αλλα","το","πνα","το","αγιο","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"WH",1885,"και","οταν",,"αγωσιν","υμασ","παραδιδοντεσ","μη","προμεριμνατε","τι","λαλησητε",,,"αλλ","ο","εαν","δοθη","υμιν","εν","εκεινη","τη","ωρα",,"τουτο","λαλειτε","ου","γαρ","εστε","υμεισ","οι","λαλουντεσ","αλλα","το","πνευμα","το","αγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"ST",1550,,"οταν","δε","αγαγωσιν","υμασ","παραδιδοντεσ","μη","προμεριμνατε","τι","λαλησητε","μηδε","μελετατε","αλλ","ο","εαν","δοθη","υμιν","εν","εκεινη","τη","ωρα",,"τουτο","λαλειτε","ου","γαρ","εστε","υμεισ","οι","λαλουντεσ","αλλα","το","πνευμα","το","αγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,11,"Nestle",1904,"καὶ","ὅταν",,"ἄγωσιν","ὑμᾶς","παραδιδόντες","μὴ","προμεριμνᾶτε","τί","λαλήσητε",,,"ἀλλ’","ὃ","ἐὰν","δοθῇ","ὑμῖν","ἐν","ἐκείνῃ","τῇ","ὥρᾳ",,"τοῦτο","λαλεῖτε·","οὐ","γάρ","ἐστε","ὑμεῖς","οἱ","λαλοῦντες","ἀλλὰ","τὸ","Πνεῦμα","τὸ","Ἅγιον","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"GA 01","325-360","και","παραδωσει",,"αδελφοσ","αδελφον","εισ","θανατον","και","πατηρ","τεκνο","και","επαναστησοται","τεκνα","επι","γονισ","και","θανατωσουσι","αυτουσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"GA 03","325-349","και","παραδωσει",,"αδελφοσ","αδελφον","εισ","θανατον","και","πατηρ","τεκνον","και","επαναστησεται","τεκνα","επι","γονεισ","και","θανατωσουσιν","αυτουσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"GA 02","375-499",,"παραδωσει","δε","αδελφοσ","αδελφον","εισ","θανατον","και","πηρ","τεκνον","και","επαναστησοται","τεκνα","επι","γονεισ","και","θανατωσουσιν","αυτουσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"GA 05","375-499","και","παραδωσει",,"αδελφοσ","αδελφον","εισ","θανατο","και","πατηρ","τεκνον","και","επαναστησονται","τεκνα","επι","γονεισ","και","θανατωσουσιν","αυτουσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"GA 032","375-499",,"παραδωσει","δε","αδελφοσ","αδελφον","εισ","θανατον","και","πηρ","τεκνον","και","αναστησοται","τεκνα","επι","γονεισ","και","θανατωσουσι","αυτουσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"WH",1885,"και","παραδωσει",,"αδελφοσ","αδελφον","εισ","θανατον","και","πατηρ","τεκνον","και","επαναστησονται","τεκνα","επι","γονεισ","και","θανατωσουσιν","αυτουσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"ST",1550,,"παραδωσει","δε","αδελφοσ","αδελφον","εισ","θανατον","και","πατηρ","τεκνον","και","επαναστησονται","τεκνα","επι","γονεισ","και","θανατωσουσιν","αυτουσ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,12,"Nestle",1904,"καὶ","παραδώσει",,"ἀδελφὸς","ἀδελφὸν","εἰς","θάνατον","καὶ","πατὴρ","τέκνον","καὶ","ἐπαναστήσονται","τέκνα","ἐπὶ","γονεῖς","καὶ","θανατώσουσιν","αὐτούς·","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"GA 01","325-360","και","εσεσθε","μισουμενοι","υπο","πατων","δια","το","ονομα","μου","ο","δε","υπομινασ","εισ",,"τελοσ","ουτοσ","σωθησεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"GA 03","325-349","και","εσεσθε","μεισουμενοι","υπο","παντων","δια","το","ονομα","μου","ο","δε","υπομεινασ","εισ","σ","τελοσ","ουτοσ","σωθησεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"GA 02","375-499","και","εσεσθαι","μεισουμενοι","υπο","παντων","δια","το","ονομα","μου","ο","δε","υπομεινασ","εισ",,"τελοσ","ουτοσ","σωθησεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"GA 05","375-499","και","εσεσθαι","μεισουμενοι","υπο","παντων","δια","το","ονομα","μου","ο","δε","υπομεινασ","εισ",,"τελοσ","ουτοσ","σωθησεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"GA 032","375-499","και","εσεσθαι","μισουμενοι","υπο","πατων","δια","το","ονομα","μου","ο","δε","υπομεινασ","εισ",,"τελοσ",,"σωθησεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"WH",1885,"και","εσεσθε","μισουμενοι","υπο","παντων","δια","το","ονομα","μου","ο","δε","υπομεινασ","εισ",,"τελοσ","ουτοσ","σωθησεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"ST",1550,"και","εσεσθε","μισουμενοι","υπο","παντων","δια","το","ονομα","μου","ο","δε","υπομεινασ","εισ",,"τελοσ","ουτοσ","σωθησεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,13,"Nestle",1904,"καὶ","ἔσεσθε","μισούμενοι","ὑπὸ","πάντων","διὰ","τὸ","ὄνομά","μου·","ὁ","δὲ","ὑπομείνας","εἰς",,"τέλος","οὗτος","σωθήσεται","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,14,"GA 01","325-360","οταν","δε","ιδητε","το","βδελυγμα","τησ","ερημωσεωσ",,,,,,,"εστηκοτα","οπου","ου","δι","ο","αναγινωσκων","νοειτω",,,"τοτε","οι","εν","τη","ιουδαια","φευγετωσαν","εισ","τα","ορη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,14,"GA 03","325-349","οταν","δε","ιδητε","το","βδελυγμα","τησ","ερημωσεωσ",,,,,,,"εστηκοτα","οπου","ου","δει","ο","αναγινωσκων","νοειτω",,,"τοτε","οι","εν","τη","ιουδαια","φευγετωσαν","εισ","τα","ορη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,14,"GA 02","375-499","οταν","δε","ιδητε","το","βδελυγμα","τησ","ερημωσεωσ","το","ρηθεν","υπο","δανιηλ","του","προφητου","εστοσ","οπου","ου","δει","ο","αναγινωσκων","νοειτω",,,"τοτε","οι","εν","τη","ιουδαια","φευγετωσα","εισ","τα","ορη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,14,"GA 05","375-499","οταν","δε","ειδητε","το","βδελυγμα","τησ","ερημωσεωσ",,,,,,,"εστηκοσ","οπου","ου","δει","ο","αναγεινωσκων","νοειτω","τι","αναγεινωσκει","τοτε","οι","εν","τη","ιουδαια","φευγετωσαν","εισ","τα","ορη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",13,14,"GA 032","375-499","οταν","δε","ειδηται","το","βδελυγμα","τησ","ερημωσεωσ",,,,,,,"στηκον","οπου","ου","δει","ο","αναγινωσκων","νοειτω",,,"τοτε","οι","εν","τη","ιουδαια","φευγετωσαν","εισ","τα","ορη","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
